id,education,marital_status,income,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,response,complain,country,age,spending,dependents,year_customer,total_purchases,total_campaigns_acc
2304,PhD,couple,66313.0,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,SA,60,770,1,2013,23,0.0
3170,Master,couple,68148.0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,SP,66,1042,0,2013,15,0.0
10466,Graduation,couple,44393.0,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0,SP,58,60,2,2013,7,0.0
7325,PhD,couple,38197.0,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,SP,37,40,1,2013,5,0.0
455,PhD,couple,51012.0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,SP,77,209,0,2013,10,0.0
7592,PhD,couple,51012.0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,SP,77,209,0,2013,10,0.0
4547,Graduation,couple,13672.0,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,SP,63,25,2,2013,6,0.0
6825,Graduation,couple,41452.0,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,CA,70,16,2,2013,4,0.0
2961,Graduation,couple,42081.0,86,175,10,110,54,6,27,2,6,3,4,6,1,1,0,0,0,0,0,SP,41,382,1,2013,15,110000.0
8700,Basic,single,14906.0,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,0,SA,37,66,0,2012,9,0.0
2278,2n Cycle,single,33812.0,86,4,17,19,30,24,39,2,2,1,3,6,0,0,0,0,0,0,0,US,38,133,1,2012,8,0.0
10703,Master,single,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,SP,48,120,2,2012,11,0.0
9,Master,single,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,CA,48,120,2,2012,11,0.0
2804,Master,single,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,1,0,IND,48,120,2,2012,11,1.0
4915,2n Cycle,couple,53230.0,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0,GER,67,732,1,2012,23,0.0
3010,Master,couple,88420.0,87,957,153,612,99,95,153,1,4,7,8,1,1,1,1,1,0,0,0,SP,34,2069,0,2014,20,111100.0
4279,2n Cycle,single,39548.0,87,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,0,0,SP,60,54,2,2014,7,0.0
2564,Graduation,couple,61278.0,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,0,SP,70,165,1,2014,10,0.0
1137,Graduation,single,81246.0,87,398,190,537,61,156,37,1,4,5,7,1,1,1,0,1,0,0,0,SP,59,1379,0,2013,17,110100.0
5084,Graduation,single,58330.0,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,SP,48,1064,1,2013,24,0.0
7094,Graduation,single,58330.0,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,GER,48,1064,1,2013,24,0.0
6327,Graduation,couple,65777.0,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0,US,56,1146,0,2013,17,0.0
6131,2n Cycle,couple,70829.0,87,141,70,106,72,19,23,2,4,2,8,3,0,0,0,0,0,0,0,SP,43,431,2,2013,16,0.0
5798,Master,couple,51381.5,87,445,37,359,98,28,18,1,2,4,8,1,0,0,0,0,0,0,0,GER,50,985,0,2013,15,0.0
10379,Master,single,59247.0,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,0,SP,61,574,2,2013,21,0.0
606,Graduation,single,25930.0,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,SP,56,15,2,2013,4,0.0
7801,Graduation,couple,54753.0,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,0,SA,64,728,1,2013,21,0.0
2445,PhD,couple,28440.0,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,0,SP,49,63,1,2013,6,0.0
5346,2n Cycle,couple,23559.0,87,25,5,19,7,0,23,3,3,0,3,7,0,0,0,0,0,0,0,GER,50,79,1,2013,9,0.0
550,Graduation,single,62335.0,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,SP,71,708,1,2013,21,0.0
4478,Graduation,couple,63777.0,87,457,5,106,15,17,53,8,11,1,6,8,0,0,0,0,0,0,0,IND,44,653,2,2013,26,0.0
2350,Graduation,couple,59666.0,87,623,53,178,23,17,133,7,3,2,8,8,0,0,0,0,0,0,0,CA,51,1027,2,2013,20,0.0
1118,Master,couple,50965.0,87,544,13,85,8,6,29,3,10,4,5,8,1,1,0,0,0,0,0,SP,67,685,1,2013,22,110000.0
1491,2n Cycle,couple,71488.0,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,0,CA,58,559,0,2013,16,0.0
4507,Graduation,single,72228.0,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,0,SP,71,1250,0,2012,22,0.0
7023,PhD,single,46231.0,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,SA,70,263,3,2012,15,0.0
6977,Graduation,couple,75702.0,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,SP,49,1921,1,2012,29,1000.0
4042,Graduation,single,43300.0,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,1,0,CA,52,180,1,2012,11,1.0
7274,Graduation,couple,78618.0,87,736,163,818,212,163,61,1,4,7,10,2,0,0,0,0,0,0,0,SP,66,2153,0,2012,22,0.0
2902,Graduation,couple,51381.5,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0,AUS,65,45,2,2012,5,0.0
3332,Graduation,single,29760.0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,GER,38,165,1,2012,12,0.0
7433,Graduation,single,29760.0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,SP,38,165,1,2012,12,0.0
9386,Graduation,couple,50127.0,88,274,0,21,4,6,15,1,5,1,6,6,0,0,0,0,0,0,0,SP,61,320,1,2014,13,0.0
5176,Graduation,couple,29604.0,88,7,6,13,7,6,14,1,1,0,3,9,1,1,0,0,0,0,0,SA,35,53,1,2013,5,110000.0
10323,Graduation,couple,49413.0,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,SP,71,304,1,2013,13,0.0
4682,Graduation,couple,51876.0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,GER,65,310,0,2013,13,0.0
3083,Graduation,couple,45837.0,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,0,SP,49,373,2,2013,18,0.0
8015,PhD,single,85696.0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,1,0,SP,61,1313,0,2013,20,1.0
1745,PhD,single,85696.0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,1,0,SP,61,1313,0,2013,20,1.0
3136,Master,single,59432.0,88,317,25,265,25,19,12,3,5,3,11,5,0,0,0,0,0,0,0,SP,61,663,1,2013,22,0.0
6991,Graduation,single,43185.0,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,AUS,72,637,1,2013,20,0.0
8132,PhD,couple,60631.0,88,565,6,65,0,6,19,5,9,2,8,7,0,0,0,0,0,0,0,GER,48,661,2,2013,24,0.0
503,Master,couple,20559.0,88,13,1,29,3,0,7,2,2,0,3,8,0,0,0,0,0,0,0,AUS,38,53,1,2013,7,0.0
8148,Master,couple,50898.0,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,SA,67,859,2,2013,33,0.0
2736,Graduation,couple,73807.0,88,366,124,156,71,78,54,2,5,5,11,2,0,0,0,0,0,0,0,IND,45,849,1,2013,23,0.0
8162,Master,couple,14661.0,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,0,SP,67,26,0,2013,5,0.0
692,Graduation,couple,36807.0,88,4,2,5,0,0,5,1,1,0,2,6,0,0,0,0,0,0,0,IND,69,16,2,2012,4,0.0
7706,2n Cycle,couple,46772.0,88,350,104,189,197,151,57,6,11,8,5,8,1,1,0,0,0,0,0,CA,48,1048,1,2012,30,110000.0
9298,PhD,couple,81574.0,89,1252,0,465,46,35,0,1,4,5,8,1,0,0,1,0,0,0,0,SA,76,1798,0,2014,18,1000.0
2986,Graduation,couple,30772.0,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,CA,47,20,2,2014,4,0.0
10812,PhD,couple,46377.0,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,SA,45,90,1,2014,7,0.0
2909,PhD,couple,78128.0,89,934,24,230,16,24,36,2,8,4,6,3,0,0,1,0,0,0,0,GER,49,1264,1,2014,20,1000.0
6974,PhD,couple,83443.0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,GER,51,1497,0,2013,22,0.0
9140,2n Cycle,couple,50523.0,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,US,63,91,2,2013,8,0.0
4554,Graduation,couple,47009.0,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,SP,58,448,1,2013,17,0.0
7791,Master,couple,37054.0,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,0,SA,56,25,2,2013,6,0.0
5455,PhD,couple,32011.0,89,99,0,15,2,1,5,3,2,1,4,7,0,0,0,0,0,0,0,SP,52,122,1,2013,10,0.0
7960,2n Cycle,couple,82122.0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,SP,61,1382,0,2013,26,1000.0
3426,Graduation,single,70300.0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,SP,48,1596,1,2013,26,0.0
5316,Master,couple,21024.0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,SP,47,84,0,2013,7,0.0
1404,Graduation,couple,34916.0,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,0,SA,55,231,2,2013,13,0.0
10598,Graduation,couple,27943.0,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,SP,56,37,2,2013,8,0.0
8212,Master,couple,39791.0,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,SP,52,174,1,2013,10,0.0
3233,PhD,couple,62745.0,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,SA,58,1117,1,2013,29,0.0
7892,Graduation,single,18589.0,89,6,4,25,15,12,13,2,2,1,3,7,0,0,0,0,0,0,0,US,54,75,0,2013,8,0.0
2975,Graduation,couple,85606.0,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,0,SP,47,1956,1,2012,24,100.0
5043,Basic,couple,26997.0,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,SP,72,434,0,2012,13,0.0
3104,Graduation,single,82332.0,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,1,0,GER,62,2006,0,2012,21,1001.0
10854,PhD,couple,38853.0,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,IND,53,45,2,2014,7,0.0
7419,Master,single,27071.0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,SP,55,35,1,2014,7,0.0
5558,PhD,single,90933.0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,SP,69,1685,0,2014,15,1000.0
832,PhD,couple,65814.0,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,SP,57,747,1,2014,23,0.0
4964,PhD,couple,74250.0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,CA,65,1158,0,2014,18,0.0
11030,Master,couple,33181.0,90,9,0,3,0,0,4,1,1,0,2,6,1,1,0,0,0,0,0,SP,47,16,1,2014,4,110000.0
4587,Master,single,45006.0,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,0,SP,79,266,0,2013,12,0.0
450,Master,couple,42315.0,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0,US,65,270,1,2013,12,0.0
11031,PhD,couple,48699.0,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,AUS,73,40,2,2013,5,0.0
4990,Graduation,couple,59111.0,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,AUS,69,869,0,2013,21,0.0
221,Graduation,couple,48726.0,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,GER,68,242,1,2013,12,0.0
4351,Graduation,single,37244.0,90,18,2,10,0,0,25,1,1,1,2,7,1,1,0,0,0,0,0,SP,68,55,2,2013,5,110000.0
1357,Graduation,couple,74854.0,90,856,59,487,58,29,73,7,2,5,5,5,0,0,0,0,0,0,0,GER,53,1562,3,2013,19,0.0
5667,PhD,couple,60896.0,90,1013,30,399,60,46,153,3,9,10,4,6,0,0,0,0,0,1,0,CA,59,1701,1,2012,26,1.0
8867,PhD,couple,67546.0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,SA,35,2126,0,2012,20,0.0
2747,PhD,couple,67546.0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,SP,35,2126,0,2012,20,0.0
7422,Graduation,single,46923.0,90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,0,0,SP,36,369,1,2012,16,0.0
4148,Graduation,couple,38988.0,90,164,24,103,12,3,42,7,5,1,6,8,0,0,0,0,0,0,0,SP,51,348,3,2012,19,0.0
9516,2n Cycle,single,49118.0,90,620,54,239,99,98,119,2,9,7,10,7,0,0,0,0,1,1,0,SP,52,1229,0,2012,28,11.0
1291,PhD,couple,27683.0,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,SP,45,351,1,2012,16,0.0
1833,PhD,single,39190.0,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0,SP,49,133,1,2014,9,0.0
7270,Graduation,single,56981.0,91,908,48,217,32,12,24,1,2,3,13,6,0,0,0,0,0,0,0,SA,42,1241,0,2014,19,0.0
8182,Graduation,couple,23228.0,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,CA,39,121,1,2014,11,0.0
10394,Graduation,couple,90000.0,91,675,144,133,94,192,241,1,4,8,5,1,1,1,1,1,0,0,0,CA,39,1479,0,2013,18,111100.0
1142,PhD,couple,55707.0,91,208,7,82,30,66,35,2,3,2,9,3,0,0,0,0,0,0,0,SP,70,428,1,2013,16,0.0
451,Graduation,single,9255.0,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,0,IND,34,22,1,2013,5,0.0
7128,PhD,single,42997.0,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,SP,46,15,2,2013,4,0.0
10678,Graduation,couple,71232.0,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,SP,64,917,1,2013,25,0.0
7755,PhD,couple,57744.0,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0,SP,69,411,1,2013,16,0.0
4754,Master,couple,33585.0,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,0,SP,57,122,1,2013,7,0.0
20,2n Cycle,couple,46891.0,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,GER,58,183,1,2013,8,0.0
2246,2n Cycle,couple,46891.0,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,SP,58,183,1,2013,8,0.0
10307,Graduation,couple,50387.0,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,SP,67,525,2,2013,19,0.0
2147,Graduation,couple,76653.0,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,SP,54,2279,0,2013,23,1100.0
10590,PhD,couple,76542.0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,SP,67,1483,0,2013,23,0.0
6565,Master,couple,76995.0,91,1012,80,498,0,16,176,2,11,4,9,5,0,0,0,1,0,0,0,US,74,1782,1,2013,26,100.0
6619,Graduation,couple,38415.0,91,22,1,13,4,0,4,2,1,0,3,7,0,0,0,0,0,0,0,SP,45,44,2,2013,6,0.0
4817,Graduation,single,22304.0,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,0,SP,67,18,0,2012,4,0.0
4508,Graduation,single,75127.0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,GER,71,833,0,2014,19,0.0
4843,Graduation,single,75127.0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,SA,71,833,0,2014,19,0.0
9197,Graduation,couple,39722.0,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,0,SP,70,47,1,2014,7,0.0
6237,PhD,single,7144.0,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,SP,57,416,2,2013,25,0.0
6515,Graduation,couple,39771.0,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,0,SA,46,50,1,2013,6,0.0
5954,Master,single,42618.0,92,76,14,74,13,5,10,2,5,0,4,8,0,0,0,0,0,0,0,SP,51,192,1,2013,11,0.0
7938,PhD,couple,51518.0,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,GER,65,449,1,2013,17,0.0
961,Graduation,couple,74716.0,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,SP,51,860,1,2013,17,0.0
1764,Graduation,single,33955.0,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0,0,0,SA,48,270,1,2013,15,0.0
1916,Master,couple,45736.0,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,GER,69,437,1,2013,19,0.0
6941,Graduation,single,31632.0,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,0,SP,52,95,0,2013,6,0.0
5562,Graduation,couple,60093.0,92,502,12,109,16,6,90,2,7,2,10,6,0,0,0,0,0,0,0,SP,49,735,1,2013,21,0.0
1517,Graduation,single,30822.0,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,0,SP,54,51,1,2013,5,0.0
7286,Graduation,couple,41728.0,92,13,6,15,3,5,13,1,2,0,2,10,0,0,0,0,0,0,0,AUS,55,55,1,2013,5,0.0
4687,Master,couple,80739.0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,SP,65,1633,0,2013,24,0.0
5631,Graduation,single,49767.0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,US,32,692,0,2013,18,0.0
1951,Basic,couple,34445.0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,SP,42,839,0,2013,27,0.0
123,Graduation,single,67046.0,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,AUS,72,993,1,2013,15,0.0
9451,Graduation,couple,73538.0,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0,CA,58,1658,1,2012,26,0.0
7396,Graduation,couple,80398.0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,SP,57,1597,0,2012,26,1000.0
3298,Master,couple,52973.0,92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,0,SA,67,1152,1,2012,31,0.0
6730,Graduation,couple,38998.0,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,0,1,SP,69,54,2,2012,8,0.0
9916,Graduation,couple,38998.0,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,0,1,SA,69,54,2,2012,8,0.0
2227,2n Cycle,couple,26490.0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,SA,65,210,0,2012,11,0.0
946,2n Cycle,couple,26490.0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,SP,65,210,0,2012,11,0.0
3745,2n Cycle,couple,23331.0,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,0,IND,35,103,1,2012,8,0.0
4094,Graduation,couple,60544.0,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,AUS,62,289,2,2012,15,0.0
8588,Graduation,couple,60544.0,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,GER,62,289,2,2012,15,0.0
3916,PhD,couple,49269.0,92,639,8,166,11,8,58,3,7,3,12,7,0,0,0,0,0,0,0,SP,52,890,1,2012,25,0.0
9135,Graduation,couple,27203.0,92,13,2,21,4,0,24,2,1,1,2,8,0,0,0,0,0,0,0,SP,73,64,2,2012,6,0.0
1755,2n Cycle,couple,45204.0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,SA,35,114,1,2014,7,0.0
2875,Graduation,couple,67023.0,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,0,1,SP,45,906,0,2014,24,0.0
2008,Graduation,couple,77583.0,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0,SA,45,1149,0,2014,19,100.0
10925,Graduation,couple,76630.0,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,SA,40,1003,0,2014,25,0.0
1604,Master,couple,47353.0,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,SP,63,225,1,2013,13,0.0
5389,Graduation,couple,48920.0,93,238,17,68,8,10,6,3,6,2,5,7,0,0,0,0,0,0,0,SP,59,347,2,2013,16,0.0
2878,PhD,couple,67472.0,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,SP,76,414,1,2013,15,0.0
4440,Master,couple,64100.0,93,509,0,27,0,0,10,1,8,3,6,7,0,0,0,0,0,0,0,SA,59,546,1,2013,18,0.0
1324,Graduation,couple,38872.0,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,IND,35,91,1,2013,8,0.0
6262,Master,single,72217.0,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,0,GER,61,1573,0,2013,22,0.0
3628,Basic,single,15038.0,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,0,SP,36,80,1,2013,7,0.0
3641,Graduation,couple,13624.0,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,0,SP,47,36,1,2013,7,0.0
322,Graduation,couple,42554.0,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,AUS,45,41,2,2013,7,0.0
175,Graduation,couple,71952.0,93,656,80,455,52,107,93,2,8,4,8,4,1,1,1,0,0,0,0,SP,37,1443,1,2013,22,111000.0
6988,Graduation,couple,71952.0,93,656,80,455,52,107,93,2,8,4,8,4,1,1,1,0,0,0,0,AUS,37,1443,1,2013,22,111000.0
8204,2n Cycle,couple,78041.0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,GER,52,1319,0,2012,18,0.0
7476,Master,single,63972.0,93,928,63,254,0,12,12,4,5,4,10,4,0,0,0,0,0,0,0,SA,59,1269,1,2012,23,0.0
5221,Graduation,couple,52852.0,93,714,8,99,11,0,47,4,10,7,5,8,1,1,0,0,0,0,0,GER,66,879,1,2012,26,110000.0
8970,PhD,couple,62010.0,93,371,22,39,6,0,92,4,6,2,7,5,0,0,0,0,0,0,0,SP,51,530,1,2012,19,0.0
9286,Master,couple,83151.0,93,407,28,100,120,74,18,1,5,9,4,3,0,0,0,0,0,0,0,SP,63,747,0,2012,19,0.0
5831,Graduation,couple,77870.0,93,1017,50,500,65,50,133,3,5,5,5,8,0,0,0,1,0,1,0,SP,56,1815,1,2012,18,101.0
1010,Graduation,couple,46931.0,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,0,SP,46,78,3,2014,7,0.0
11074,Graduation,single,85072.0,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,SA,46,1423,0,2014,18,0.0
5896,Master,couple,73395.0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,SP,36,397,0,2014,15,0.0
3515,Graduation,single,62307.0,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0,SP,71,160,1,2014,9,0.0
5324,PhD,couple,58293.0,94,173,43,118,46,27,15,5,5,3,6,5,0,0,0,0,0,0,0,US,42,422,1,2014,19,0.0
6534,Graduation,couple,47889.0,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,SA,49,67,1,2014,6,0.0
8373,Basic,couple,24594.0,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0,CA,44,29,1,2013,5,0.0
3829,Basic,couple,24594.0,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0,SA,44,29,1,2013,5,0.0
4501,Master,single,69882.0,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,0,SP,58,1478,0,2013,20,0.0
4179,Graduation,couple,24221.0,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,0,SP,64,55,0,2013,6,0.0
2292,Graduation,single,22327.0,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0,SP,38,24,1,2013,5,0.0
9239,Master,couple,61923.0,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0,US,62,126,2,2013,8,0.0
8953,Master,single,35791.0,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,SP,58,35,3,2013,6,0.0
10258,Master,single,35791.0,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,US,58,35,3,2013,6,0.0
3520,Master,single,91172.0,94,162,28,818,0,28,56,0,4,3,7,3,1,1,1,1,1,1,0,CA,33,1092,0,2013,14,111111.0
10402,Graduation,couple,35441.0,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,CA,56,39,2,2013,6,0.0
11114,Graduation,couple,19656.0,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,SP,53,84,1,2013,9,0.0
9553,Graduation,couple,7500.0,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,IND,36,15,0,2013,4,0.0
6055,Graduation,couple,71626.0,94,546,72,376,94,145,72,1,5,5,8,3,0,0,0,0,0,0,0,SP,44,1305,0,2012,19,0.0
4786,Graduation,couple,75330.0,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,US,46,1109,2,2012,29,0.0
5015,Master,couple,34529.0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,SP,47,162,1,2012,9,0.0
8560,Graduation,single,48789.0,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,CA,31,680,0,2012,18,0.0
3469,PhD,single,34487.0,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,0,SP,46,103,2,2012,9,0.0
5885,2n Cycle,couple,35688.0,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,CA,50,211,3,2012,16,0.0
3310,2n Cycle,couple,35688.0,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,SP,50,211,3,2012,16,0.0
